article_doi,venue,series_ordinal_P1545,author_name_P2093
10.21105/joss.01294,JOSS,25,Isla Staden
10.21105/joss.01294,JOSS,26,Bertrand Thirion
10.21105/joss.01294,JOSS,27,Dave Kleinschmidt
10.21105/joss.01294,JOSS,28,John Lee
10.21105/joss.01294,JOSS,29,Matteo di Castello
10.21105/joss.01294,JOSS,30,Michael Notter
10.21105/joss.01294,JOSS,31,Ross Blair
10.21105/joss.07410,JOSS,1,Wytamma Wirth
10.21105/joss.07410,JOSS,2,Simon Mutch
10.21105/joss.07410,JOSS,3,Robert Turnbull
10.21105/joss.08334,JOSS,1,Povilas Karvelis
10.21105/joss.08334,JOSS,2,Andreea O. Diaconescu
10.21105/joss.09066,JOSS,1,Maksym Lupei
10.21105/joss.09066,JOSS,2,Shaopeng Liu
10.21105/joss.09066,JOSS,3,Chunyu Ma
10.21105/joss.09066,JOSS,4,Adam Park
10.21105/joss.09066,JOSS,5,Omar Hesham Rady
10.21105/joss.09066,JOSS,6,Mahmudur Rahman Hera
10.21105/joss.09066,JOSS,7,Judith S. Rodriguez
10.21105/joss.09066,JOSS,8,Stephanie J. Won
10.21105/joss.09066,JOSS,9,David Koslicki
10.21105/joss.02018,JOSS,1,Ali Ramadhan
10.21105/joss.02018,JOSS,2,Gregory Wagner
10.21105/joss.02018,JOSS,3,Chris Hill
10.21105/joss.02018,JOSS,4,Jean-Michel Campin
10.21105/joss.02018,JOSS,5,Valentin Churavy
10.21105/joss.02018,JOSS,6,Tim Besard
10.21105/joss.02018,JOSS,7,Andre Souza
10.21105/joss.02018,JOSS,8,Alan Edelman
10.21105/joss.02018,JOSS,9,Raffaele Ferrari
10.21105/joss.02018,JOSS,10,John Marshall
10.21105/joss.02472,JOSS,1,Stefano Mangiola
10.21105/joss.02472,JOSS,2,Anthony Papenfuss
10.21105/joss.06330,JOSS,1,Manuel Wetzel
10.21105/joss.06330,JOSS,2,Eugenio Salvador Arellano Ruiz
10.21105/joss.06330,JOSS,3,Francesco Witte
10.21105/joss.06330,JOSS,4,Jens Schmugge
10.21105/joss.06330,JOSS,5,Shima Sasanpour
10.21105/joss.06330,JOSS,6,Madhura Yeligeti
10.21105/joss.06330,JOSS,7,Fabia Miorelli
10.21105/joss.06330,JOSS,8,Jan Buschmann
10.21105/joss.06330,JOSS,9,Karl-Kiên Cao
10.21105/joss.06330,JOSS,10,Niklas Wulff
10.21105/joss.06330,JOSS,11,Hedda Gardian
10.21105/joss.06330,JOSS,12,Alexander Rubbert
10.21105/joss.06330,JOSS,13,Benjamin Fuchs
10.21105/joss.06330,JOSS,14,Yvonne Scholz
10.21105/joss.06330,JOSS,15,Hans Christian Gils
10.21105/joss.06060,JOSS,1,Niclas Rieger
10.21105/joss.06060,JOSS,2,Samuel J. Levang
10.21105/joss.03458,JOSS,1,Matthew Evans
10.21105/joss.03458,JOSS,2,Casper Andersen
10.21105/joss.03458,JOSS,3,Shyam Dwaraknath
10.21105/joss.03458,JOSS,4,Markus Scheidgen
10.21105/joss.03458,JOSS,5,Ádám Fekete
10.21105/joss.03458,JOSS,6,Donald Winston
10.21105/joss.06436,JOSS,1,Guillaume Dalle
10.21105/joss.02006,JOSS,1,Alexander Clausen
10.21105/joss.02006,JOSS,2,Dieter Weber
10.21105/joss.02006,JOSS,3,Karina Ruzaeva
10.21105/joss.02006,JOSS,4,Vadim Migunov
10.21105/joss.02006,JOSS,5,Anand Baburajan
10.21105/joss.02006,JOSS,6,Abijith Bahuleyan
10.21105/joss.02006,JOSS,7,Jan Caron
10.21105/joss.02006,JOSS,8,Rahul Chandra
10.21105/joss.02006,JOSS,9,Sayandip Halder
10.21105/joss.02006,JOSS,10,Magnus Nord
10.21105/joss.02006,JOSS,11,Knut Müller-Caspary
10.21105/joss.02006,JOSS,12,Rafal Dunin-Borkowski
10.21105/joss.02809,JOSS,1,Robert Falck
10.21105/joss.02809,JOSS,2,Justin Gray
10.21105/joss.02809,JOSS,3,Kaushik Ponnapalli
10.21105/joss.02809,JOSS,4,Ted Wright
10.21105/joss.00135,JOSS,1,Michel Lang
10.21105/joss.00135,JOSS,2,Bernd Bischl
10.21105/joss.00135,JOSS,3,Dirk Surmann
10.21105/joss.03859,JOSS,1,Charlie Pilgrim
10.21105/joss.00925,JOSS,1,Christopher Tralie
10.21105/joss.00925,JOSS,2,Nathaniel Saul
10.21105/joss.00925,JOSS,3,Rann Bar-On
10.21105/joss.02782,JOSS,1,Jason Evanoff
10.21105/joss.02782,JOSS,2,Chris Vernon
10.21105/joss.02782,JOSS,3,Stephanie Waldhoff
10.21105/joss.02782,JOSS,4,Abigail Snyder
10.21105/joss.02782,JOSS,5,Corinne Hartin
10.21105/joss.02892,JOSS,1,Mehmet Satman
10.21105/joss.02892,JOSS,2,Shreesh Adiga
10.21105/joss.02892,JOSS,3,Guillermo Angeris
10.21105/joss.02892,JOSS,4,Emre Akadal
10.21105/joss.02818,JOSS,1,Jens Eriksson
10.21105/joss.02818,JOSS,2,Daniel Styrström
10.21105/joss.02818,JOSS,3,Mikael Sellin
10.21105/joss.02838,JOSS,1,Swetanshu Tandon
10.21105/joss.02838,JOSS,2,Wolfgang Schmitt
10.21105/joss.02838,JOSS,3,Graeme Watson
10.21105/joss.00830,JOSS,1,Devarshi Ghoshal
10.21105/joss.00830,JOSS,2,Lavanya Ramakrishnan
10.21105/joss.03652,JOSS,1,Nathan Martindale
10.21105/joss.03652,JOSS,2,Scott Stewart
10.21105/joss.03766,JOSS,1,Vishwas Rao
10.21105/joss.03766,JOSS,2,Charlotte Haley
10.21105/joss.03766,JOSS,3,Mihai Anitescu
10.21105/joss.01532,JOSS,1,Christopher John
10.21105/joss.01532,JOSS,2,Denis Proshlyakov
10.21105/joss.01812,JOSS,1,Marcello Seri
10.21105/joss.01812,JOSS,2,Ta-Chu Kao
10.21105/joss.08129,JOSS,1,Wilson G. Gregory
10.21105/joss.08129,JOSS,2,Kaze W. K. Wong
10.21105/joss.08129,JOSS,3,David W. Hogg
10.21105/joss.08129,JOSS,4,Soledad Villar
10.21105/joss.06607,JOSS,1,Tangui Aladjidi
10.21105/joss.06607,JOSS,2,Clara Piekarski
10.21105/joss.06607,JOSS,3,Quentin Glorieux
10.21105/joss.07220,JOSS,1,Graciela Sanjurjo-Ferrín
10.21105/joss.07220,JOSS,2,Jessica Planelles Villalva
10.21105/joss.07220,JOSS,3,Jose Miguel Torrejón
10.21105/joss.07220,JOSS,4,Jose Joaquín Rodes-Roca
10.21105/joss.07208,JOSS,1,Kevin Godin-Dubois
10.21105/joss.07208,JOSS,2,Karine Miras
10.21105/joss.07208,JOSS,3,Anna V. Kononova
10.21105/joss.04848,JOSS,1,Anna Jenul
10.21105/joss.04848,JOSS,2,Stefan Schrunner
10.21105/joss.09217,JOSS,1,Nicolas Casajus
10.21105/joss.09217,JOSS,2,Sonia Chaabane
10.21105/joss.09217,JOSS,3,Xavier Giraud
10.21105/joss.09217,JOSS,4,Thibault de Garidel-Thoron
10.21105/joss.09217,JOSS,5,Mattia Greco
10.21105/joss.00179,JOSS,1,Julia Niskanen
10.21105/joss.00179,JOSS,2,Elina Salmela
10.21105/joss.00179,JOSS,3,Hannes Lohi
10.21105/joss.10130,JOSS,1,Luis Kraker
10.21105/joss.10130,JOSS,2,Gudrun Schappacher-Tilp
10.21105/joss.03434,JOSS,1,Meinard Müller
10.21105/joss.03434,JOSS,2,Yigitcan Özer
10.21105/joss.03434,JOSS,3,Michael Krause
10.21105/joss.03434,JOSS,4,Thomas Prätzlich
10.21105/joss.03434,JOSS,5,Jonathan Driedger
10.21105/joss.00979,JOSS,1,Katherine Barnhart
10.21105/joss.00979,JOSS,2,Eric Hutton
10.21105/joss.00979,JOSS,3,Nicole Gasparini
10.21105/joss.00979,JOSS,4,Gregory Tucker
10.21105/joss.06930,JOSS,1,Tarmo Nurmi
10.21105/joss.06930,JOSS,2,Arash Badie-Modiri
10.21105/joss.06930,JOSS,3,Corinna Coupette
10.21105/joss.06930,JOSS,4,Mikko Kivelä
10.21105/joss.08025,JOSS,1,Jonathan E. Moussa
10.21105/joss.08025,JOSS,2,James J. P. Stewart
10.21105/joss.03065,JOSS,1,Joël Foramitti
10.21105/joss.09286,JOSS,1,Ahmed Bargheet
10.21105/joss.00301,JOSS,1,Anush Krishnan
10.21105/joss.00301,JOSS,2,Olivier Mesnard
10.21105/joss.00301,JOSS,3,Lorena A. Barba
10.21105/joss.04458,JOSS,1,Vanessa Sochat
10.21105/joss.06963,JOSS,1,Alexandru Andrei Vasile
10.21105/joss.06963,JOSS,2,Matthew Peres Tino
10.21105/joss.06963,JOSS,3,Yuvraj Aseri
10.21105/joss.06963,JOSS,4,Nasser Mohieddin Abukhdeir
10.21105/joss.06272,JOSS,1,Sarah Maman
10.21105/joss.06272,JOSS,2,Philippe Bardou
10.21105/joss.06272,JOSS,3,Emilien Lasguignes
10.21105/joss.06272,JOSS,4,Faustine Oudin
10.21105/joss.06272,JOSS,5,Floréal Cabanettes
10.21105/joss.06272,JOSS,6,Christophe Klopp
10.21105/joss.04231,JOSS,1,Matthew Pitkin
10.21105/joss.03292,JOSS,1,Mark Heckmann
10.21105/joss.03292,JOSS,2,Viv Burr
10.21105/joss.03292,JOSS,3,Nigel King
10.21105/joss.05855,JOSS,1,Isaac Thompson
10.21105/joss.05855,JOSS,2,Chris R. Vernon
10.21105/joss.05855,JOSS,3,Zarrar Khan
10.21105/joss.04906,JOSS,1,Hongyang Zhou
10.21105/joss.04904,JOSS,1,James. W. Nightingale
10.21105/joss.04904,JOSS,2,Richard J. Massey
10.21105/joss.04904,JOSS,3,Jacob Kegerreis
10.21105/joss.04904,JOSS,4,Richard G. Hayes
10.21105/joss.07633,JOSS,1,Gabriel S. Gerlero
10.21105/joss.07633,JOSS,2,Pablo A. Kler
10.21105/joss.02641,JOSS,1,Michael Fitzgerald
10.21105/joss.02641,JOSS,2,Edward Gomez
10.21105/joss.02641,JOSS,3,Saeed Salimpour
10.21105/joss.02641,JOSS,4,Joe Singleton
10.21105/joss.02641,JOSS,5,Ridlo Wibowo
10.21105/joss.07994,JOSS,1,Ola Tangen Kulseng
10.21105/joss.07994,JOSS,2,Stanley Miao
10.21105/joss.07994,JOSS,3,Franz G. Fuchs
10.21105/joss.07994,JOSS,4,Alexander Stasik
10.21105/joss.05584,JOSS,1,Alexander T. Bradley
10.21105/joss.05584,JOSS,2,Robert J. Arthern
10.21105/joss.05584,JOSS,3,David T. Bett
10.21105/joss.05584,JOSS,4,C. Rosie Williams
10.21105/joss.05584,JOSS,5,James Byrne
10.21105/joss.02823,JOSS,1,Lukas Heinrich
10.21105/joss.02823,JOSS,2,Matthew Feickert
10.21105/joss.02823,JOSS,3,Giordon Stark
10.21105/joss.02823,JOSS,4,Kyle Cranmer
10.21105/joss.00091,JOSS,1,Andrew Halterman
10.21105/joss.04024,JOSS,1,Houman Mirzaalian Dastjerdi
10.21105/joss.04024,JOSS,2,Reza Gholami Mahmoodabadi
10.21105/joss.04024,JOSS,3,Matthias Bär
10.21105/joss.04024,JOSS,4,Vahid Sandoghdar
10.21105/joss.04024,JOSS,5,Harald Köstler
10.21105/joss.00667,JOSS,1,João Da Silva
10.21105/joss.00667,JOSS,2,Pedro Figueira
10.21105/joss.00667,JOSS,3,Nuno Santos
10.21105/joss.00667,JOSS,4,João Faria
10.21105/joss.02750,JOSS,1,Kshitij Aggarwal
10.21105/joss.02750,JOSS,2,Devansh Agarwal
10.21105/joss.02750,JOSS,3,Joseph Kania
10.21105/joss.02750,JOSS,4,William Fiore
10.21105/joss.02750,JOSS,5,Reshma Thomas
10.21105/joss.02750,JOSS,6,Scott Ransom
10.21105/joss.02750,JOSS,7,Paul Demorest
10.21105/joss.02750,JOSS,8,Robert Wharton
10.21105/joss.02750,JOSS,9,Sarah Burke-Spolaor
10.21105/joss.02750,JOSS,10,Duncan Lorimer
10.21105/joss.02750,JOSS,11,Maura Mclaughlin
10.21105/joss.02750,JOSS,12,Nathaniel Garver-Daniels
10.21105/joss.03965,JOSS,1,Matthieu Aussal
10.21105/joss.03965,JOSS,2,Marc Bakry
10.21105/joss.03965,JOSS,3,Laurent Series
10.21105/joss.04823,JOSS,1,Fabian Hofmann
10.21105/joss.08621,JOSS,1,Hua Huang
10.21105/joss.08621,JOSS,2,Tianshi Xu
10.21105/joss.08621,JOSS,3,Yuanzhe Xi
10.21105/joss.08621,JOSS,4,Edmond Chow
10.21105/joss.02060,JOSS,1,Joshua Steer
10.21105/joss.02060,JOSS,2,Oliver Stocks
10.21105/joss.02060,JOSS,3,Jack Parsons
10.21105/joss.02060,JOSS,4,Peter Worsley
10.21105/joss.02060,JOSS,5,Alexander Dickinson
10.21105/joss.06366,JOSS,1,Andrew Gard
10.21105/joss.06366,JOSS,2,Alexia Myers
10.21105/joss.06366,JOSS,3,Irene Luwabelwa
10.21105/joss.03700,JOSS,1,Alexander Moriarty
10.21105/joss.03700,JOSS,2,Kazuki Morita
10.21105/joss.03700,JOSS,3,Keith T. Butler
10.21105/joss.03700,JOSS,4,Aron Walsh
10.21105/joss.01800,JOSS,1,Taylor Arnold
10.21105/joss.01800,JOSS,2,Lauren Tilton
10.21105/joss.08412,JOSS,1,Carla J. Becker
10.21105/joss.08412,JOSS,2,Hrushikesh Sahasrabuddhe
10.21105/joss.08412,JOSS,3,Max C. Gallant
10.21105/joss.08412,JOSS,4,Anubhav Jain
10.21105/joss.08412,JOSS,5,Kristin A. Persson
10.21105/joss.08412,JOSS,6,Tarek I. Zohdi
10.21105/joss.06756,JOSS,1,Sarah Blunt
10.21105/joss.06756,JOSS,2,Jason Jinfei Wang
10.21105/joss.06756,JOSS,3,Lea Hirsch
10.21105/joss.06756,JOSS,4,Roberto Tejada
10.21105/joss.06756,JOSS,5,Vighnesh Nagpal
10.21105/joss.06756,JOSS,6,Tirth Dharmesh Surti
10.21105/joss.06756,JOSS,7,Sofia Covarrubias
10.21105/joss.06756,JOSS,8,Thea McKenna
10.21105/joss.06756,JOSS,9,Rodrigo Ferrer Chávez
10.21105/joss.06756,JOSS,10,Jorge Llop-Sayson
10.21105/joss.06756,JOSS,11,Mireya Arora
10.21105/joss.06756,JOSS,12,Amanda Chavez
10.21105/joss.06756,JOSS,13,Devin Cody
10.21105/joss.06756,JOSS,14,Saanika Choudhary
10.21105/joss.06756,JOSS,15,Adam J. R. W. Smith
10.21105/joss.06756,JOSS,16,William Balmer
10.21105/joss.06756,JOSS,17,Tomas Stolker
10.21105/joss.06756,JOSS,18,Hannah Gallamore
10.21105/joss.06756,JOSS,19,Clarissa R. Do Ó
10.21105/joss.06756,JOSS,20,Eric L. Nielsen
10.21105/joss.06756,JOSS,21,Robert J. De Rosa
10.21105/joss.00473,JOSS,1,Steve Lockley
10.21105/joss.00473,JOSS,2,Claudio Benghi
10.21105/joss.00473,JOSS,3,Martin Černý
10.21105/joss.07917,JOSS,1,Jamila Taaki
10.21105/joss.07917,JOSS,2,Athol Kemball
10.21105/joss.07917,JOSS,3,Farzad Kamalabadi
10.21105/joss.08759,JOSS,1,Celine Mercier
10.21105/joss.08759,JOSS,2,Joane Elleouet
10.21105/joss.08759,JOSS,3,Sean Husheer
10.21105/joss.08759,JOSS,4,Loretta Garrett
10.21105/joss.08759,JOSS,5,Steve A Wakelin
10.21105/joss.05813,JOSS,1,Stefano Rolfo
10.21105/joss.05813,JOSS,2,Cédric Flageul
10.21105/joss.05813,JOSS,3,Paul Bartholomew
10.21105/joss.05813,JOSS,4,Filippo Spiga
10.21105/joss.05813,JOSS,5,Sylvain Laizet
10.21105/joss.01839,JOSS,1,Georgios Detorakis
10.21105/joss.01839,JOSS,2,Andrew Burton
10.21105/joss.09302,JOSS,1,Salar Nouri
10.21105/joss.09302,JOSS,2,Kaidi Shao
10.21105/joss.09302,JOSS,3,Shervin Safavi
10.21105/joss.07139,JOSS,1,Danilo Couto de Souza
10.21105/joss.07139,JOSS,2,Pedro Leite da Silva Dias
10.21105/joss.07139,JOSS,3,Matheus Bonjour Laviola da Silva
10.21105/joss.07139,JOSS,4,Ricardo de Camargo
10.21105/joss.08539,JOSS,1,Benjamin N. Miller
10.21105/joss.08539,JOSS,2,David H. Meyer
10.21105/joss.08539,JOSS,3,Carter A. Montag
10.21105/joss.08539,JOSS,4,Omar Nagib
10.21105/joss.08539,JOSS,5,Teemu Virtanen
10.21105/joss.08539,JOSS,6,Peter K. Elgee
10.21105/joss.08539,JOSS,7,Kevin C. Cox
10.21105/joss.03078,JOSS,1,Alessandro Cheli
10.21105/joss.03947,JOSS,1,Nora Loose
10.21105/joss.03947,JOSS,2,Ryan Abernathey
10.21105/joss.03947,JOSS,3,Ian Grooms
10.21105/joss.03947,JOSS,4,Julius Busecke
10.21105/joss.03947,JOSS,5,Arthur Guillaumin
10.21105/joss.03947,JOSS,6,Elizabeth Yankovsky
10.21105/joss.03947,JOSS,7,Gustavo Marques
10.21105/joss.03947,JOSS,8,Jacob Steinberg
10.21105/joss.03947,JOSS,9,Andrew Ross
10.21105/joss.03947,JOSS,10,Hemant Khatri
10.21105/joss.03947,JOSS,11,Scott Bachman
10.21105/joss.03947,JOSS,12,Laure Zanna
10.21105/joss.03947,JOSS,13,Paige Martin
10.21105/joss.03901,JOSS,1,Alexander Pastukhov
10.21105/joss.06105,JOSS,1,Robbie van Leeuwen
10.21105/joss.06105,JOSS,2,Connor Ferster
10.21105/joss.02316,JOSS,1,Yunus Sevinchan
10.21105/joss.02316,JOSS,2,Benjamin Herdeanu
10.21105/joss.02316,JOSS,3,Jeremias Traub
10.21105/joss.05946,JOSS,1,Stefan Henneking
10.21105/joss.05946,JOSS,2,Socratis Petrides
10.21105/joss.05946,JOSS,3,Federico Fuentes
10.21105/joss.05946,JOSS,4,Jacob Badger
10.21105/joss.05946,JOSS,5,Leszek Demkowicz
10.21105/joss.04172,JOSS,1,Jeremiah Corrado
10.21105/joss.04172,JOSS,2,Jake J. Harmon
10.21105/joss.04172,JOSS,3,Milan M. Ilic
10.21105/joss.04172,JOSS,4,Branislav M. Notaroš
10.21105/joss.05549,JOSS,1,Fabian Plum
10.21105/joss.07402,JOSS,1,Jan F. Wiegner
10.21105/joss.07402,JOSS,2,Julia L. Tiggeloven
10.21105/joss.07402,JOSS,3,Luca Bertoni
10.21105/joss.07402,JOSS,4,Inge M. Ossentjuk
10.21105/joss.07402,JOSS,5,Matteo Gazzani
10.21105/joss.02975,JOSS,1,Ghislain Vieilledent
10.21105/joss.06918,JOSS,1,Mark Heckmann
10.21105/joss.05789,JOSS,1,Raghav Kansal
10.21105/joss.05789,JOSS,2,Carlos Pareja
10.21105/joss.05789,JOSS,3,Zichun Hao
10.21105/joss.05789,JOSS,4,Javier Duarte
10.21105/joss.07474,JOSS,1,Thomas Holland
10.21105/joss.07474,JOSS,2,Daniel Cummins
10.21105/joss.07474,JOSS,3,Monica Marinescu
10.21105/joss.07411,JOSS,1,Matilde Gargiani
10.21105/joss.07411,JOSS,2,Philip Pawlowsky
10.21105/joss.07411,JOSS,3,Robin Sieber
10.21105/joss.07411,JOSS,4,Václav Hapla
10.21105/joss.07411,JOSS,5,John Lygeros
10.21105/joss.00190,JOSS,1,Charles Crabtree
10.21105/joss.00190,JOSS,2,Michael J. Nelson
10.21105/joss.06224,JOSS,1,Federico Del Pup
10.21105/joss.06224,JOSS,2,Andrea Zanola
10.21105/joss.06224,JOSS,3,Louis Fabrice Tshimanga
10.21105/joss.06224,JOSS,4,Paolo Emilio Mazzon
10.21105/joss.06224,JOSS,5,Manfredo Atzori
10.21105/joss.04282,JOSS,1,Sarah Zwiep
10.21105/joss.04282,JOSS,2,Shawn M. Chartrand
10.21105/joss.04757,JOSS,1,Christopher Martin
10.21105/joss.04757,JOSS,2,Joseph Ranalli
10.21105/joss.04757,JOSS,3,Jacob Moore
10.21105/joss.05996,JOSS,1,Jackson W. Burns
10.21105/joss.05996,JOSS,2,Kevin A. Spiekermann
10.21105/joss.05996,JOSS,3,Himaghna Bhattacharjee
10.21105/joss.05996,JOSS,4,Dionisios G. Vlachos
10.21105/joss.05996,JOSS,5,William H. Green
10.21105/joss.03066,JOSS,1,Robert Martin
10.21105/joss.03990,JOSS,1,Joe Wandy
10.21105/joss.03990,JOSS,2,Vinny Davies
10.21105/joss.03990,JOSS,3,Ross McBride
10.21105/joss.03990,JOSS,4,Stefan Weidt
10.21105/joss.03990,JOSS,5,Simon Rogers
10.21105/joss.03990,JOSS,6,Rónán Daly
10.21105/joss.08852,JOSS,1,Wassim Kabalan
10.21105/joss.08852,JOSS,2,François Lanusse
10.21105/joss.08852,JOSS,3,Alexandre Boucaud
10.21105/joss.08852,JOSS,4,Eric Aubourg
10.21105/joss.07859,JOSS,1,Moritz Leucke
10.21105/joss.07859,JOSS,2,Ramón L. Panadés-Barrueta
10.21105/joss.07859,JOSS,3,Ekin E. Bas
10.21105/joss.07859,JOSS,4,Dorothea Golze
10.21105/joss.05647,JOSS,1,Emerson Martins de Andrade
10.21105/joss.05647,JOSS,2,Antonio Carlos Fernandes
10.21105/joss.05647,JOSS,3,Joel Sena Sales Junior
10.21105/joss.07385,JOSS,1,Brice Letcher
10.21105/joss.07385,JOSS,2,Marie Delattre
10.21105/joss.00695,JOSS,1,Gregory M. Green
10.21105/joss.05657,JOSS,1,Ole Bialas
10.21105/joss.05657,JOSS,2,Jin Dou
10.21105/joss.05657,JOSS,3,Edmund C. Lalor
10.21105/joss.01775,JOSS,1,Jeffrey Hazboun
10.21105/joss.01775,JOSS,2,Joseph Romano
10.21105/joss.01775,JOSS,3,Tristan Smith
10.21105/joss.01207,JOSS,1,Kel Markert
10.21105/joss.01392,JOSS,1,Niamh Fhionnlaoich
10.21105/joss.01392,JOSS,2,Alaric Taylor
10.21105/joss.01392,JOSS,3,Stefan Guldin
10.21105/joss.01390,JOSS,1,Jean-Michel Camadro
10.21105/joss.01390,JOSS,2,Pierre Poulain
10.21105/joss.01611,JOSS,1,Ali Vahdati
10.21105/joss.02432,JOSS,1,Lincoln Harris
10.21105/joss.02432,JOSS,2,Rohan Vanheusden
10.21105/joss.02432,JOSS,3,Olga Botvinnik
10.21105/joss.02432,JOSS,4,Spyros Darmanis
10.21105/joss.00247,JOSS,1,Benjamin J. Morgan
10.21105/joss.00217,JOSS,1,Andre Schmeißer
10.21105/joss.00217,JOSS,2,Daniel Burkhart
10.21105/joss.00217,JOSS,3,Dominik Linn
10.21105/joss.00217,JOSS,4,Johannes Schnebele
10.21105/joss.00217,JOSS,5,Manuel Ettmüller
10.21105/joss.00217,JOSS,6,Simone Gramsch
10.21105/joss.00217,JOSS,7,Walter Arne
10.21105/joss.03193,JOSS,1,William Landau
10.21105/joss.00710,JOSS,1,Momar G-O Hughes
10.21105/joss.00960,JOSS,1,Peter Volf
10.21105/joss.01756,JOSS,1,Shalin Shah
10.21105/joss.01809,JOSS,1,Kamran Javid
10.21105/joss.04451,JOSS,1,Ayush Garg
10.21105/joss.04451,JOSS,2,Richard D Smith-Unna
10.21105/joss.04451,JOSS,3,Peter Murray-Rust
10.21105/joss.04404,JOSS,1,J. W. Ngan
10.21105/joss.04404,JOSS,2,C. C. Caprani
10.21105/joss.05126,JOSS,1,Matthew S. Caudill
10.21105/joss.05587,JOSS,1,Riccardo Cadei
10.21105/joss.05587,JOSS,2,Naeem Khoshnevis
10.21105/joss.05587,JOSS,3,Kwonsang Lee
10.21105/joss.05587,JOSS,4,Daniela Maria Garcia
10.21105/joss.05587,JOSS,5,Falco J. Bargagli Stoffi
10.21105/joss.05605,JOSS,1,Tobin M. Wainer
10.21105/joss.05605,JOSS,2,Tom Wagg
10.21105/joss.05605,JOSS,3,Vijith Jacob Poovelil
10.21105/joss.05605,JOSS,4,Gail Zasowski
10.21105/joss.05453,JOSS,1,Jack M. Wolf
10.21105/joss.05858,JOSS,1,Alexander Power
10.21105/joss.05979,JOSS,1,Ellery Ames
10.21105/joss.05979,JOSS,2,Anders Logg
10.21105/joss.08516,JOSS,1,Jake W. Liu
10.21105/joss.08622,JOSS,1,David R. Connell
10.21105/joss.06850,JOSS,1,Joseph S. Wirth
10.21105/joss.06850,JOSS,2,Lee S. Katz
10.21105/joss.06850,JOSS,3,Grant M. Williams
10.21105/joss.06850,JOSS,4,Jessica C. Chen
10.21105/joss.06104,JOSS,1,Arjun B. Savel
10.21105/joss.06104,JOSS,2,Megan Bedell
10.21105/joss.06104,JOSS,3,Eliza M.-R. Kempton
10.21105/joss.04185,JOSS,1,Martin H. Skjelvareid
10.21105/joss.03329,JOSS,1,Gustave Coste
10.21105/joss.03329,JOSS,2,Arnaud Hélias
10.21105/joss.03967,JOSS,1,Jan Baumgärtner
10.21105/joss.03967,JOSS,2,Torben Miller
10.21105/joss.04949,JOSS,1,Andre Gosselink
10.21105/joss.04949,JOSS,2,Tatsiana Hofer
10.21105/joss.04949,JOSS,3,Elvira Criado-Moronati
10.21105/joss.04949,JOSS,4,Arndt von Haeseler
10.21105/joss.04949,JOSS,5,Jutta Kollet
10.21105/joss.03457,JOSS,1,Sacha Schutz
10.21105/joss.03457,JOSS,2,Charles Monod-Broca
10.21105/joss.03457,JOSS,3,Anne-Sophie Denommé-Pichon
10.21105/joss.08119,JOSS,1,Daniel J. Asay
10.21105/joss.08119,JOSS,2,Randy L. Buckner
10.21105/joss.08119,JOSS,3,Timothy M. O’Keefe
10.21105/joss.08050,JOSS,1,Olga Doronina
10.21105/joss.08050,JOSS,2,Ethan Young
10.21105/joss.08050,JOSS,3,Nicholas Carlson
10.21105/joss.08050,JOSS,4,Andrew Glaws
10.21105/joss.08050,JOSS,5,Hariswaran Sitaraman
10.21105/joss.08050,JOSS,6,Jonathan Stickel
10.21105/joss.05959,JOSS,1,Robin Greif
10.21105/joss.08088,JOSS,1,Mathieu Scheltienne
10.21105/joss.08088,JOSS,2,Eric Larson
10.21105/joss.08088,JOSS,3,Arnaud Desvachez
10.21105/joss.08088,JOSS,4,Kyuhwa Lee
10.21105/joss.08085,JOSS,1,Thomas Wanner
10.21105/joss.07876,JOSS,1,Lily Clements
10.21105/joss.07752,JOSS,1,Nicole Hill
10.21105/joss.07752,JOSS,2,Ayla Pearson
10.21105/joss.07752,JOSS,3,Andrea Kortello
10.21105/joss.04265,JOSS,1,Gabriele Lubatti
10.21105/joss.04265,JOSS,2,Elmir Mahammadov
10.21105/joss.04265,JOSS,3,Antonio Scialdone
10.21105/joss.01513,JOSS,1,Philipp Schäfer
10.21105/joss.08836,JOSS,1,William Benoit
10.21105/joss.08836,JOSS,2,Ethan Marx
10.21105/joss.08836,JOSS,3,Deep Chatterjee
10.21105/joss.08836,JOSS,4,Ravi Kumar
10.21105/joss.08836,JOSS,5,Alec Gunny
10.21105/joss.05092,JOSS,1,Matt Haberland
10.21105/joss.00282,JOSS,1,Bede Constantinides
10.21105/joss.00282,JOSS,2,David L. Robertson
10.21105/joss.05205,JOSS,1,Sebastian Haan
10.21105/joss.05205,JOSS,2,Januar Harianto
10.21105/joss.05205,JOSS,3,Nathaniel Butterworth
10.21105/joss.05205,JOSS,4,Thomas Bishop
10.21105/joss.00556,JOSS,1,Matilda Åslin
10.21105/joss.00556,JOSS,2,Monika Brandt
10.21105/joss.00556,JOSS,3,Johan Dahlberg
10.21105/joss.00103,JOSS,1,Kevin DeSimone
10.21105/joss.00103,JOSS,2,Ariel Rokem
10.21105/joss.00103,JOSS,3,Keith Schneider
10.21105/joss.08525,JOSS,1,Carter Lee Rhea
10.21105/joss.08525,JOSS,2,Pieter van Dokkum
10.21105/joss.08525,JOSS,3,Steven R. Janssens
10.21105/joss.08525,JOSS,4,Imad Pasha
10.21105/joss.08525,JOSS,5,Roberto Abraham
10.21105/joss.08525,JOSS,6,William P. Bowman
